time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-02T19:40:14.029Z,32.41607666,-101.5940596,7.067423503,3.1,ml,8,144,0.1946282478,0.1,tx,tx2022glts,2022-04-02T20:08:53.850Z,"16 km SE of Ackerly, Texas",earthquake,1.380449073,2.944138455,0.2,6,reviewed,tx,tx
2022-04-02T19:36:08.000Z,46.23383333333334,-122.66166666666666,0.08,1.01,ml,11,165,0.2186,0.16,uw,uw61827371,2022-04-05T03:43:40.710Z,"19 km ESE of Castle Rock, Washington",earthquake,0.65,15.39,0.09684190460209496,8,reviewed,uw,uw
2022-04-02T19:28:31.110Z,33.3721667,-116.8371667,10.22,0.75,ml,35,42,0.1257,0.17,ci,ci39984767,2022-04-04T18:21:07.321Z,"3km NE of Palomar Observatory, CA",earthquake,0.18,0.75,0.183,15,reviewed,ci,ci
2022-04-02T19:23:10.690Z,46.22666666666667,-122.64816666666667,11.56,1.37,ml,27,64,0.2031,0.19,uw,uw61827361,2022-04-05T03:40:29.810Z,"20 km ESE of Castle Rock, Washington",earthquake,0.35,1.99,0.24078087044237373,11,reviewed,uw,uw
2022-04-02T19:21:23.487Z,38.1901,-117.7585,3.5,1.6,ml,11,215.93,0.12,0.1088,nn,nn00836589,2022-04-02T19:25:11.038Z,"37 km SE of Mina, Nevada",earthquake,,1.3,0.21,7,automatic,nn,nn
2022-04-02T19:11:06.360Z,36.0663333,-117.8536667,4.29,0.89,ml,14,70,0.05115,0.07,ci,ci39984743,2022-04-04T18:06:42.640Z,"9km ENE of Coso Junction, CA",earthquake,0.14,0.21,0.178,7,reviewed,ci,ci
2022-04-02T19:10:34.410Z,36.0656667,-117.8538333,4.34,0.53,ml,13,70,0.05181,0.11,ci,ci37409404,2022-04-05T18:20:59.234Z,"9km ENE of Coso Junction, CA",earthquake,0.19,0.31,0.105,3,reviewed,ci,ci
2022-04-02T19:10:33.609Z,57.4951,-155.1321,75.3,1.4,ml,,,,0.3,ak,ak02248gte75,2022-04-02T20:36:02.965Z,"41 km WSW of Karluk, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2022-04-02T19:03:33.370Z,33.6521667,-116.6931667,17.08,0.42,ml,20,89,0.02323,0.09,ci,ci39984719,2022-04-04T18:03:07.620Z,"10km SSE of Idyllwild, CA",earthquake,0.24,0.35,0.093,6,reviewed,ci,ci
2022-04-02T19:02:06.210Z,17.928,-66.947,14.79,2.55,md,8,228,,0.08,pr,pr71343078,2022-04-02T19:55:27.580Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.49,0.53,0.0226211071398787,3,reviewed,pr,pr
2022-04-02T19:01:17.670Z,36.0183333,-117.7973333,1.18,0.69,ml,10,73,0.02689,0.06,ci,ci39984727,2022-04-04T16:30:03.834Z,"13km NE of Little Lake, CA",earthquake,0.11,0.2,0.042,5,reviewed,ci,ci
2022-04-02T18:58:52.430Z,37.9001667,-121.8375,13.37,1.69,md,27,177,0.05642,0.09,nc,nc73713481,2022-04-03T13:58:15.731Z,"10km ESE of Clayton, CA",earthquake,0.31,0.53,0.181,25,reviewed,nc,nc
2022-04-02T18:56:22.500Z,38.8276672,-122.8136673,2.15,0.57,md,13,81,0.005107,0.01,nc,nc73713476,2022-04-02T21:14:15.861Z,"8km NW of The Geysers, CA",earthquake,0.25,0.69,0.34,2,automatic,nc,nc
2022-04-02T18:56:16.150Z,19.2283325195312,-155.399673461914,32.4000015258789,1.91,ml,29,148,,0.119999997,hv,hv72971397,2022-04-02T19:01:46.220Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.66,0.810000002,4.22,3,automatic,hv,hv
2022-04-02T18:46:34.320Z,38.7983322,-122.7508316,1.5,0.86,md,15,97,0.02768,0.02,nc,nc73713471,2022-04-02T19:14:15.166Z,"2km NNE of The Geysers, CA",earthquake,0.26,0.68,0.01,4,automatic,nc,nc
2022-04-02T18:45:00.869Z,-22.6831,170.5355,10,5.6,mww,,80,2.854,0.87,us,us7000gz8x,2022-04-04T20:30:19.040Z,"southeast of the Loyalty Islands",earthquake,5.7,1.7,0.051,37,reviewed,us,us
2022-04-02T18:24:00.760Z,38.8411674,-122.8771667,2.53,0.62,md,9,109,0.005722,0.01,nc,nc73713461,2022-04-02T18:52:16.041Z,"13km NW of The Geysers, CA",earthquake,0.48,0.62,0.27,2,automatic,nc,nc
2022-04-02T18:10:44.100Z,45.3391667,-112.6591667,10.89,0.32,ml,5,169,0.05,0.08,mb,mb80542134,2022-04-04T16:03:42.420Z,"13 km N of Dillon, Montana",earthquake,0.52,0.68,0.184,2,reviewed,mb,mb
2022-04-02T18:10:18.630Z,33.6658333,-116.731,16.77,0.71,ml,25,89,0.04734,0.09,ci,ci39984695,2022-04-04T17:55:49.901Z,"8km S of Idyllwild, CA",earthquake,0.21,0.25,0.099,9,reviewed,ci,ci
2022-04-02T18:01:01.520Z,35.6683333,-121.0538333,6.51,1.68,md,44,97,0.08247,0.08,nc,nc73713456,2022-04-03T13:33:15.561Z,"12km NNE of Cambria, CA",earthquake,0.14,0.5,0.246,35,reviewed,nc,nc
2022-04-02T17:58:15.660Z,33.0368333,-116.3765,12.52,2.26,ml,91,29,0.06568,0.2,ci,ci39984679,2022-04-04T17:46:01.590Z,"22km ESE of Julian, CA",earthquake,0.13,0.51,0.172,92,reviewed,ci,ci
2022-04-02T17:53:13.960Z,18.0345,-67.079,14.01,2.05,md,6,177,,0.1,pr,pr71343093,2022-04-02T20:41:46.180Z,"0 km SSW of Palmarejo, Puerto Rico",earthquake,0.59,0.7,,1,reviewed,pr,pr
2022-04-02T17:28:09.842Z,38.1731,-117.8901,11.5,0.8,ml,8,172.89,0.064,0.0986,nn,nn00836588,2022-04-02T17:33:28.583Z,"30 km SE of Mina, Nevada",earthquake,,0.9,0.43,4,automatic,nn,nn
2022-04-02T17:27:56.667Z,36.6269,-116.8495,6.8,1.1,ml,16,152.21,0.141,0.1384,nn,nn00836587,2022-04-02T17:31:01.117Z,"19 km N of Furnace Creek, California",earthquake,,1.1,0.87,11,automatic,nn,nn
2022-04-02T17:27:34.900Z,33.967,-116.69,15.59,1.27,ml,53,38,0.07943,0.13,ci,ci39984647,2022-04-04T16:58:31.580Z,"10km ENE of Cabazon, CA",earthquake,0.13,0.33,0.125,34,reviewed,ci,ci
2022-04-02T17:17:27.470Z,38.7859993,-122.7588348,2.04,0.86,md,9,108,0.01462,0.02,nc,nc73713441,2022-04-02T19:25:15.235Z,"1km NNW of The Geysers, CA",earthquake,0.4,1.04,,1,automatic,nc,nc
2022-04-02T17:13:20.380Z,35.6905,-117.4971667,7.32,1.2,ml,26,73,0.1076,0.12,ci,ci39984639,2022-04-04T16:26:05.785Z,"12km SW of Searles Valley, CA",earthquake,0.2,0.46,0.195,13,reviewed,ci,ci
2022-04-02T17:05:17.750Z,35.62366667,-97.9525,5.62,1.77,ml,63,35,0.1133777514,0.19,ok,ok2022glop,2022-04-04T16:04:53.747Z,"10 km N of El Reno, Oklahoma",earthquake,,0.4,0.17,7,reviewed,ok,ok
2022-04-02T17:02:04.252Z,-30.6642,-71.8918,24.53,4.1,mb,,184,0.221,1.14,us,us7000gz8i,2022-04-02T18:12:05.040Z,"66 km W of Ovalle, Chile",earthquake,5.4,4.9,0.262,4,reviewed,us,us
2022-04-02T17:00:01.900Z,36.5588333,-121.073,7.15,1.11,md,19,108,0.0333,0.1,nc,nc73713436,2022-04-03T12:51:16.316Z,"7km ENE of Pinnacles, CA",earthquake,0.35,0.44,0.142,16,reviewed,nc,nc
2022-04-02T16:58:22.130Z,36.6735,-116.2658,6.6,1.4,ml,20,82.93,0.065,0.2758,nn,nn00836585,2022-04-02T17:01:32.442Z,"51 km ESE of Beatty, Nevada",earthquake,,0.5,0.93,15,automatic,nn,nn
2022-04-02T16:56:07.000Z,38.8348333,-122.816,1.74,0.69,md,19,59,0.01232,0.02,nc,nc73713431,2022-04-02T23:48:12.716Z,"8km W of Cobb, CA",earthquake,0.23,0.57,0.299,2,reviewed,nc,nc
2022-04-02T16:55:51.130Z,38.8336667,-122.8153333,1.94,1.22,md,43,46,0.01105,0.03,nc,nc73713426,2022-04-02T23:27:13.587Z,"8km NW of The Geysers, CA",earthquake,0.12,0.21,0.064,10,reviewed,nc,nc
2022-04-02T16:51:02.590Z,34.9981667,-119.0961667,7.5,1.29,ml,35,72,0.06114,0.25,ci,ci39984623,2022-04-04T16:00:32.194Z,"16km WNW of Grapevine, CA",earthquake,0.31,0.88,0.167,13,reviewed,ci,ci
2022-04-02T16:45:33.230Z,36.0668333,-117.8213333,4.82,0.12,ml,12,102,0.05746,0.09,ci,ci37493317,2022-04-04T16:27:06.681Z,"12km ENE of Coso Junction, CA",earthquake,0.2,0.45,0.248,2,reviewed,ci,ci
2022-04-02T16:45:11.020Z,36.0668333,-117.8261667,4.68,0.34,ml,14,80,0.05572,0.06,ci,ci39984615,2022-04-04T16:24:16.415Z,"11km ENE of Coso Junction, CA",earthquake,0.11,0.18,0.302,7,reviewed,ci,ci
2022-04-02T16:41:43.390Z,19.2438335418701,-155.398330688477,33.5400009155273,1.96000004,md,35,148,,0.129999995,hv,hv72971292,2022-04-02T16:45:12.620Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.67,0.870000005,1.04999995,12,automatic,hv,hv
2022-04-02T16:35:30.640Z,38.8388329,-122.802002,1.28,0.36,md,7,112,0.009114,0.01,nc,nc73713421,2022-04-02T18:04:15.770Z,"7km WNW of Cobb, CA",earthquake,0.44,1.41,,1,automatic,nc,nc
2022-04-02T16:31:27.190Z,41.511,-112.17,3.4,0.8,md,14,64,0.09939,0.11,uu,uu60488267,2022-04-04T14:52:15.650Z,"6 km SW of Corinne, Utah",earthquake,0.29,2.72,0.22,11,reviewed,uu,uu
2022-04-02T16:21:50.180Z,33.7021667,-116.7186667,17.77,0.72,ml,34,62,0.009729,0.15,ci,ci39984591,2022-04-04T15:39:40.480Z,"4km S of Idyllwild, CA",earthquake,0.2,0.38,0.131,14,reviewed,ci,ci
2022-04-02T16:11:07.900Z,18.8523330688477,-155.130661010742,14.1800003051758,1.94000006,md,41,281,,0.200000003,hv,hv72971272,2022-04-02T16:14:34.530Z,"52 km ESE of Naalehu, Hawaii",earthquake,3.78,5.26000023,1.66999996,10,automatic,hv,hv
2022-04-02T16:10:36.000Z,36.8528333,-121.5521667,6.36,1.33,md,24,73,0.03242,0.08,nc,nc73713416,2022-04-03T12:25:15.173Z,"2km WNW of San Juan Bautista, CA",earthquake,0.28,0.45,0.206,17,reviewed,nc,nc
2022-04-02T16:08:11.390Z,17.972,-66.9253333333333,12.27,2.43,md,6,184,,0.07,pr,pr71343088,2022-04-02T20:17:12.110Z,"1 km W of Guánica, Puerto Rico",earthquake,0.54,0.3,0.156852642150339,3,reviewed,pr,pr
2022-04-02T15:58:48.135Z,38.167,-117.7981,12.3,2.3,ml,18,108.93,0.115,0.1546,nn,nn00836581,2022-04-04T16:18:41.499Z,"36 km SE of Mina, Nevada",earthquake,,0.8,0.34,6,reviewed,nn,nn
2022-04-02T15:54:35.509Z,36.9655,-98.089,6.68,1.26,ml,33,147,0.2132581515,0.17,ok,ok2022glmh,2022-04-04T17:01:42.900Z,"5 km SW of Manchester, Oklahoma",earthquake,,0.5,0.13,5,reviewed,ok,ok
2022-04-02T15:52:11.627Z,52.2173,-172.9766,79.35,3.2,ml,,190,0.672,0.31,us,us7000gz98,2022-04-02T21:25:05.040Z,"83 km E of Atka, Alaska",earthquake,12.9,14.8,0.115,10,reviewed,us,us
2022-04-02T15:42:20.193Z,22.8845,121.5777,10,4.5,mb,,150,0.463,0.87,us,us7000gz8a,2022-04-02T21:23:24.040Z,"117 km ESE of Yujing, Taiwan",earthquake,4.6,1.9,0.113,23,reviewed,us,us
2022-04-02T15:37:16.207Z,54.4659,-161.5283,18.1,1.9,ml,,,,0.54,ak,ak02248eldj0,2022-04-02T20:29:24.214Z,"83 km SE of King Cove, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-04-02T15:28:16.653Z,31.70688049,-104.2923358,6.979931641,2,ml,9,70,0.06777869899,0.2,tx,tx2022gllh,2022-04-02T17:23:13.927Z,"52 km S of Whites City, New Mexico",earthquake,1.419846011,2.126658453,0.2,9,reviewed,tx,tx
2022-04-02T15:16:31.790Z,51.7891666666667,-178.8015,6.47,-0.13,ml,5,104,,0.22,av,av91527791,2022-04-04T03:38:29.990Z,"149 km W of Adak, Alaska",earthquake,0.99,1.36,0.23485064827708,5,reviewed,av,av
2022-04-02T14:40:06.960Z,34.029,-117.1698333,14.11,1.42,ml,64,92,0.04812,0.17,ci,ci39984543,2022-04-04T15:24:23.070Z,"3km SSE of Redlands, CA",earthquake,0.16,0.31,0.159,48,reviewed,ci,ci
2022-04-02T14:35:05.040Z,35.9046667,-117.742,8.61,0.71,ml,9,166,0.07593,0.08,ci,ci39984527,2022-04-03T13:04:09.963Z,"15km ESE of Little Lake, CA",earthquake,0.36,0.69,0.204,4,reviewed,ci,ci
2022-04-02T14:05:07.280Z,37.4096667,-118.5893333,11.53,2.34,md,27,61,0.06011,0.04,nc,nc73713396,2022-04-03T01:22:14.329Z,"1km SE of Round Valley, CA",earthquake,0.31,0.75,0.186,39,reviewed,nc,nc
2022-04-02T13:55:02.410Z,36.4155,-96.8885,5.92,0.91,ml,25,74,0.03599293696,0.1,ok,ok2022glih,2022-04-04T17:07:11.079Z,"11 km NW of Pawnee, Oklahoma",earthquake,,0.4,0.1,4,reviewed,ok,ok
2022-04-02T13:54:03.250Z,37.408,-118.5886667,11.66,1.08,md,14,108,0.05836,0.04,nc,nc73713386,2022-04-02T21:15:48.786Z,"1km SE of Round Valley, CA",earthquake,0.63,2.36,0.282,13,reviewed,nc,nc
2022-04-02T13:52:37.691Z,62.1507,-148.7204,12.3,1.5,ml,,,,0.64,ak,ak02248dhsfr,2022-04-02T15:51:46.114Z,"41 km N of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-02T13:50:31.630Z,37.4093333,-118.588,11.95,1.91,md,23,61,0.05943,0.03,nc,nc73713391,2022-04-02T22:39:10.327Z,"1km SE of Round Valley, CA",earthquake,0.35,0.86,0.141,25,reviewed,nc,nc
2022-04-02T13:41:57.920Z,33.1706667,-116.0106667,3.3,1.03,ml,37,74,0.02776,0.22,ci,ci39984471,2022-04-03T20:39:55.818Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.28,0.51,0.119,18,reviewed,ci,ci
2022-04-02T13:39:27.160Z,33.1536667,-116.4265,7.05,0.79,ml,32,65,0.07679,0.18,ci,ci39984463,2022-04-03T20:28:35.661Z,"12km SSW of Borrego Springs, CA",earthquake,0.24,0.55,0.133,11,reviewed,ci,ci
2022-04-02T13:36:25.630Z,37.4093333,-118.5885,11.49,1.62,md,23,61,0.05957,0.05,nc,nc73713376,2022-04-02T21:42:16.021Z,"1km SE of Round Valley, CA",earthquake,0.33,0.84,0.082,23,reviewed,nc,nc
2022-04-02T13:32:41.550Z,37.4086667,-118.5886667,12.4,2.09,md,26,61,0.05899,0.05,nc,nc73713371,2022-04-03T01:06:14.225Z,"1km SE of Round Valley, CA",earthquake,0.35,0.87,0.173,31,reviewed,nc,nc
2022-04-02T13:28:53.811Z,61.7085,-146.1087,19.6,1.6,ml,,,,0.92,ak,ak02248dcohx,2022-04-02T13:34:28.928Z,"41 km S of Tolsona, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-04-02T13:28:27.520Z,51.8068333333333,-178.827166666667,3.65,0.29,ml,5,194,,0.24,av,av91527731,2022-04-04T03:35:20.200Z,"151 km W of Adak, Alaska",earthquake,0.81,1.34,0.268595655000821,5,reviewed,av,av
2022-04-02T13:22:35.390Z,17.9888333333333,-66.8705,10.73,1.94,md,7,140,,0.21,pr,pr71343073,2022-04-02T13:51:16.380Z,"2 km ENE of Maria Antonia, Puerto Rico",earthquake,0.64,0.89,0.0263148561951103,3,reviewed,pr,pr
2022-04-02T13:21:26.939Z,63.3437,-149.9876,99.8,1.9,ml,,,,0.67,ak,ak02248db4fz,2022-04-02T13:34:29.765Z,"52 km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-02T13:01:08.920Z,51.823,-178.750333333333,9.98,-0.01,ml,5,274,,0.22,av,av91527711,2022-04-04T03:32:33.440Z,"145 km W of Adak, Alaska",earthquake,1.37,0.94,0.230207927305043,5,reviewed,av,av
2022-04-02T12:56:48.250Z,35.9145,-117.679,7.7,0.71,ml,17,51,0.04062,0.08,ci,ci39984431,2022-04-03T20:16:53.598Z,"21km E of Little Lake, CA",earthquake,0.15,0.35,0.073,6,reviewed,ci,ci
2022-04-02T12:37:27.353Z,61.3112,-151.6762,77.2,1.5,ml,,,,0.91,ak,ak02248ct4an,2022-04-02T12:45:31.556Z,"37 km WNW of Beluga, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-04-02T12:34:05.907Z,60.4585,-151.8646,69.2,1.9,ml,,,,0.51,ak,ak02248csfil,2022-04-02T12:45:32.296Z,"31 km W of Kalifornsky, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-02T12:30:46.746Z,31.66828959,-104.4373715,5.128955078,2.6,ml,22,85,0.05405030127,0.3,tx,tx2022glfo,2022-04-02T13:59:18.677Z,"56 km S of Whites City, New Mexico",earthquake,2.144821144,1.978643322,0.1,15,reviewed,tx,tx
2022-04-02T12:21:06.560Z,38.8371658,-122.8073349,2.35,0.85,md,15,53,0.01333,0.01,nc,nc73713361,2022-04-02T12:48:13.797Z,"8km WNW of Cobb, CA",earthquake,0.3,0.73,,1,automatic,nc,nc
2022-04-02T12:19:24.050Z,37.4085,-118.6058333,5.03,1.4,md,18,103,0.224,0.05,nc,nc73713366,2022-04-03T00:51:13.135Z,"1km SW of Round Valley, CA",earthquake,0.31,6.68,0.105,17,reviewed,nc,nc
2022-04-02T12:16:52.160Z,36.4523333,-117.9671667,8.33,1.87,ml,31,50,0.09195,0.17,ci,ci39984423,2022-04-03T20:12:26.510Z,"18km SSE of Lone Pine, CA",earthquake,0.19,0.46,0.177,20,reviewed,ci,ci
2022-04-02T12:16:35.258Z,44.4816,-69.5434,8.02,2,ml,,160,0.118,0.2,us,us7000gzax,2022-04-04T04:04:35.219Z,"2 km W of China, Maine",earthquake,2.1,1.4,0.148,6,reviewed,us,us
2022-04-02T12:15:36.030Z,33.8543333,-116.8216667,16.3,1.04,ml,58,37,0.02893,0.15,ci,ci39984415,2022-04-03T20:02:32.570Z,"8km SSW of Cabazon, CA",earthquake,0.14,0.33,0.157,35,reviewed,ci,ci
2022-04-02T12:14:35.330Z,38.8318329,-122.8198318,2.33,0.85,md,7,159,0.01136,0.01,nc,nc73713351,2022-04-02T12:36:13.712Z,"8km NW of The Geysers, CA",earthquake,0.88,2.19,,1,automatic,nc,nc
2022-04-02T12:14:32.617Z,38.2035,-117.8828,10.2,0.5,ml,8,156.4,0.08,0.1299,nn,nn00836568,2022-04-02T12:18:36.133Z,"28 km SE of Mina, Nevada",earthquake,,2.1,0.41,4,automatic,nn,nn
2022-04-02T12:11:14.560Z,33.1695,-116.0178333,3.52,1.73,ml,66,30,0.03386,0.21,ci,ci39984407,2022-04-03T19:44:01.290Z,"11km ENE of Ocotillo Wells, CA",earthquake,0.15,0.29,0.132,56,reviewed,ci,ci
2022-04-02T12:07:27.590Z,38.6255,-119.823,1.85,1.88,md,25,48,0.04492,0.1,nc,nc73713346,2022-04-02T23:59:17.074Z,"7km SSW of Markleeville, CA",earthquake,0.2,0.87,0.329,18,reviewed,nc,nc
2022-04-02T11:59:04.640Z,43.726,-121.23733333333334,0.3,1.03,ml,6,228,0.01708,0.12,uw,uw61827146,2022-04-05T03:25:10.790Z,"21 km ESE of Three Rivers, Oregon",earthquake,0.52,0.68,0.24090399863371026,4,reviewed,uw,uw
2022-04-02T11:56:38.080Z,43.716166666666666,-121.23933333333333,-0.29,-0.68,md,4,295,0.02475,0.17,uw,uw61827141,2022-04-05T03:21:39.760Z,"21 km ESE of Three Rivers, Oregon",earthquake,1.27,13.77,0.09042838202796216,2,reviewed,uw,uw
2022-04-02T11:55:48.460Z,44.8251667,-110.9065,9.18,1.06,ml,21,108,0.05428,0.19,uu,uu60488262,2022-04-04T14:51:10.630Z,"23 km ENE of Hebgen Lake Estates, Montana",earthquake,0.41,0.81,0.09,2,reviewed,uu,uu
2022-04-02T11:55:29.360Z,17.9948333333333,-67.0046666666667,10.13,2.06,md,6,138,,0.06,pr,pr71343068,2022-04-02T12:45:18.890Z,"4 km ENE of La Parguera, Puerto Rico",earthquake,0.48,0.79,0.0380932970234318,4,reviewed,pr,pr
2022-04-02T11:49:54.868Z,63.1226,-150.626,111.2,1.1,ml,,,,0.39,ak,ak02248cabem,2022-04-02T11:53:30.746Z,"70 km N of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-04-02T11:47:51.442Z,64.0009,-148.3638,33.3,1.5,ml,,,,1.34,ak,ak02248c9vpk,2022-04-02T11:49:54.345Z,"33 km ENE of Healy, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-02T11:44:04.284Z,64.6054,-150.3183,9.1,1.5,ml,,,,0.59,ak,ak02248c94x7,2022-04-02T11:50:31.705Z,"46 km SSE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-02T11:40:43.060Z,45.669666666666664,-122.82233333333333,9.41,1.2,ml,16,76,0.01542,0.2,uw,uw61827136,2022-04-05T03:17:02.550Z,"9 km WSW of Felida, Washington",earthquake,0.39,0.61,0.2380364934165477,9,reviewed,uw,uw
2022-04-02T11:30:34.789Z,35.61766667,-97.945,6.62,1.56,ml,78,34,0.1052793406,0.35,ok,ok2022gldo,2022-04-04T18:21:13.534Z,"9 km N of El Reno, Oklahoma",earthquake,,0.7,0.19,6,reviewed,ok,ok
2022-04-02T11:30:11.678Z,67.787,-156.2566,8.7,2,ml,,,,0.7,ak,ak02248c65h6,2022-04-02T20:24:14.688Z,"101 km NNE of Kobuk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-04-02T11:24:12.667Z,31.02,139.8282,174.5,4.4,mb,,95,2.089,0.67,us,us7000gz7d,2022-04-02T11:50:37.040Z,"Izu Islands, Japan region",earthquake,7.9,7,0.066,67,reviewed,us,us
2022-04-02T11:22:22.750Z,51.835,-178.8185,7.42,0.14,ml,4,281,,0.28,av,av91527636,2022-04-04T03:22:17.190Z,"150 km W of Adak, Alaska",earthquake,2.19,1.39,0.276882043127059,4,reviewed,av,av
2022-04-02T11:22:01.896Z,55.601,164.8474,34.09,4.6,mb,,94,4.453,0.5,us,us7000gz7f,2022-04-02T12:03:35.040Z,"163 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,8.4,5.3,0.04,189,reviewed,us,us
2022-04-02T11:20:50.770Z,58.5618333333333,-154.624,10.2,-0.27,ml,5,215,,0.2,av,av91053578,2022-04-04T23:06:58.730Z,"98 km S of Kokhanok, Alaska",earthquake,0.69,1.12,0.274238931991508,5,reviewed,av,av
2022-04-02T11:16:45.681Z,31.7177,131.7496,45.22,4.7,mb,,101,1.125,0.58,us,us7000gz7b,2022-04-02T11:37:57.040Z,"38 km SE of Miyazaki, Japan",earthquake,6.2,7.3,0.058,91,reviewed,us,us
2022-04-02T11:15:19.210Z,36.654,-121.2813333,3.44,1.07,md,25,105,0.05072,0.08,nc,nc73713341,2022-04-03T09:53:23.306Z,"16km SSE of Tres Pinos, CA",earthquake,0.19,0.66,0.303,20,reviewed,nc,nc
2022-04-02T10:54:43.100Z,35.8808333,-117.6951667,9.46,0.64,ml,19,75,0.07616,0.11,ci,ci39984375,2022-04-03T19:30:19.221Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.43,0.083,4,reviewed,ci,ci
2022-04-02T10:45:57.698Z,-22.6471,170.5185,10,5.5,mww,,42,2.838,0.91,us,us7000gz79,2022-04-04T20:27:43.040Z,"298 km ESE of Tadine, New Caledonia",earthquake,7.2,1.8,0.068,21,reviewed,us,us
2022-04-02T10:45:33.918Z,62.543,-149.1858,15.1,1.3,ml,,,,0.6,ak,ak02248bnzbj,2022-04-02T10:48:01.566Z,"48 km ENE of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-02T10:44:10.777Z,63.2674,-150.4374,32.2,1.8,ml,,,,1.4,ak,ak02248bnpth,2022-04-02T10:50:13.593Z,"71 km ESE of Denali National Park, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-04-02T10:43:34.770Z,40.2806667,-124.3925,14.94,1.76,md,18,232,0.03896,0.1,nc,nc73713336,2022-04-03T00:25:13.962Z,"10km WSW of Petrolia, CA",earthquake,0.39,0.3,0.097,7,reviewed,nc,nc
2022-04-02T10:39:47.201Z,57.6521,-154.7758,31.9,1.9,ml,,,,0.42,ak,ak02248bmq1s,2022-04-02T10:41:19.452Z,"Kodiak Island region, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-02T10:37:14.260Z,46.8698333,-112.5173333,13.16,0.92,ml,14,99,0.043,0.14,mb,mb80541999,2022-04-02T14:04:39.840Z,"15 km SE of Lincoln, Montana",earthquake,0.43,0.62,0.168,5,reviewed,mb,mb
2022-04-02T10:33:39.840Z,35.61966667,-97.95033333,6.58,1.48,ml,48,35,0.1097784577,0.2,ok,ok2022glbr,2022-04-04T18:36:34.888Z,"9 km N of El Reno, Oklahoma",earthquake,,0.5,0.27,4,reviewed,ok,ok
2022-04-02T10:31:04.680Z,41.0453333,-123.5105,33.39,3.54,ml,76,42,0.2372,0.19,nc,nc73713331,2022-04-03T02:29:17.700Z,"16km NE of Willow Creek, CA",earthquake,0.26,0.53,0.312,53,reviewed,nc,nc
2022-04-02T10:26:03.662Z,38.6333,-119.8278,12.1,0.7,ml,8,135.2,0.245,0.1209,nn,nn00836564,2022-04-02T10:30:06.132Z,"7 km SSW of Markleeville, California",earthquake,,1.3,0.25,3,automatic,nn,nn
2022-04-02T10:20:34.695Z,60.3791,-152.116,82.6,1.5,ml,,,,0.54,ak,ak02248bimh8,2022-04-02T10:23:14.317Z,"43 km WNW of Clam Gulch, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-02T10:18:38.318Z,57.9375,-152.2154,28.6,1.9,ml,,,,0.36,ak,ak02248bi7br,2022-04-02T10:21:34.962Z,"17 km E of Ouzinkie, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-02T10:15:27.440Z,38.8190002,-122.7636642,1.97,1.11,md,20,116,0.01245,0.03,nc,nc73713326,2022-04-02T13:53:16.353Z,"4km W of Cobb, CA",earthquake,0.28,0.44,0.27,4,automatic,nc,nc
2022-04-02T10:15:00.018Z,60.3646,-152.1542,84.3,1.1,ml,,,,0.23,ak,ak02248bhe4s,2022-04-02T10:18:18.592Z,"44 km NW of Ninilchik, Alaska",earthquake,,1,,,automatic,ak,ak
2022-04-02T10:10:39.830Z,34.0615,-117.2673333,17.13,1.6,ml,95,24,0.04564,0.17,ci,ci39984367,2022-04-03T19:10:44.140Z,"2km NNW of Loma Linda, CA",earthquake,0.13,0.27,0.144,76,reviewed,ci,ci
2022-04-02T10:00:26.860Z,38.8196678,-122.807663,3.11,0.74,md,15,44,0.004171,0.02,nc,nc73713321,2022-04-02T10:18:11.825Z,"6km NW of The Geysers, CA",earthquake,0.31,0.89,0.1,2,automatic,nc,nc
2022-04-02T09:50:38.320Z,38.6258333,-119.824,1.63,2.05,md,30,47,0.04546,0.12,nc,nc73713316,2022-04-02T23:33:13.620Z,"7km SSW of Markleeville, CA",earthquake,0.22,1,0.257,31,reviewed,nc,nc
